AppDocID	ApplNo	SeqNo	DocType	DocTitle	DocURL	DocDate	ActionType	DuplicateCounter
15553	021595	003	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021595s003ltr.pdf	2006-12-28 00:00:00	AP	0
15554	021395	008	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021395s008, s015ltr.pdf"	2006-12-28 00:00:00	AP	0
15555	021395	015	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021395s008, s015ltr.pdf"	2006-12-28 00:00:00	AP	0
15556	021299	016	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021299s016, s017, s018ltr.pdf"	2006-12-28 00:00:00	AP	0
15557	021299	017	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021299s016, s017, s018ltr.pdf"	2006-12-28 00:00:00	AP	0
15558	021299	018	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021299s016, s017, s018ltr.pdf"	2006-12-28 00:00:00	AP	0
15559	020989	008	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020989s008ltr.pdf	2006-12-28 00:00:00	AP	0
15560	020832	012	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020832s012ltr.pdf	2006-12-28 00:00:00	AP	0
15561	021409	019	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020829s039, 020830s041, 021409s019ltr.pdf"	2006-12-28 00:00:00	AP	0
15562	020830	041	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020829s039, 020830s041, 021409s019ltr.pdf"	2006-12-28 00:00:00	AP	0
15563	020829	039	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020829s039, 020830s041, 021409s019ltr.pdf"	2006-12-28 00:00:00	AP	0
15564	020685	063	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020685s063ltr.pdf	2006-12-28 00:00:00	AP	0
15565	019012	038	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/019012s038ltr.pdf	2006-12-28 00:00:00	AP	0
15566	017058	017	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/017058s017ltr.pdf	2006-12-28 00:00:00	AP	0
15567	019316	011	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/019316s011ltr.pdf	2006-12-28 00:00:00	AP	0
15568	021996	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021996s000ltr.pdf	2006-12-28 00:00:00	AP	0
15569	021520	009	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021520s009ltr.pdf	2006-12-28 00:00:00	AP	0
15570	021630	011	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021266s019, 021267s021, 021630s011ltr.pdf"	2006-12-28 00:00:00	AP	0
15571	021267	021	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021266s019, 021267s021, 021630s011ltr.pdf"	2006-12-28 00:00:00	AP	0
15572	021266	019	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021266s019, 021267s021, 021630s011ltr.pdf"	2006-12-28 00:00:00	AP	0
15573	020920	012	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020920s012ltr.pdf	2006-12-28 00:00:00	AP	0
15574	021253	021	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020592s038, 021086s020, 021253s021ltr.pdf"	2006-12-28 00:00:00	AP	0
15575	021086	020	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020592s038, 021086s020, 021253s021ltr.pdf"	2006-12-28 00:00:00	AP	0
15576	020592	038	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020592s038, 021086s020, 021253s021ltr.pdf"	2006-12-28 00:00:00	AP	0
15577	021183	016	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020154s050, 020155s039, 020156s040, 021183s016ltr.pdf"	2006-12-28 00:00:00	AP	0
15578	020156	040	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020154s050, 020155s039, 020156s040, 021183s016ltr.pdf"	2006-12-28 00:00:00	AP	0
15579	020155	039	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020154s050, 020155s039, 020156s040, 021183s016ltr.pdf"	2006-12-28 00:00:00	AP	0
15580	020154	050	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020154s050, 020155s039, 020156s040, 021183s016ltr.pdf"	2006-12-28 00:00:00	AP	0
15581	018140	028	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/018140s028ltr.pdf	2006-12-28 00:00:00	AP	0
15582	021990	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021990s000TAltr.pdf	2007-01-08 00:00:00	TA	0
15583	020637	022	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020637s022ltr.pdf	2007-01-08 00:00:00	AP	0
15584	022001	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/022001s000ltr.pdf	2007-01-08 00:00:00	AP	0
15585	018553	034	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/018553s034ltr.pdf	2007-01-08 00:00:00	AP	0
15586	018031	033	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/018031s033ltr.pdf	2007-01-08 00:00:00	AP	0
15587	016418	076	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/016418s076ltr.pdf	2007-01-08 00:00:00	AP	0
15588	021251	013	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021906s003, 21251s013ltr.pdf"	2007-01-08 00:00:00	AP	0
15589	021906	003	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021906s003, 21251s013ltr.pdf"	2007-01-08 00:00:00	AP	0
15590	076183	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/076183s000ltr.pdf	2007-01-08 00:00:00	AP	0
15591	076559	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/076559s000ltr.pdf	2007-01-08 00:00:00	AP	0
15592	021768	002	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021768s002ltr.pdf	2007-01-08 00:00:00	AP	0
15593	021566	002	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021566s002ltr.pdf	2007-01-08 00:00:00	AP	0
15594	021226	019	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021226s019ltr.pdf	2007-01-08 00:00:00	AP	0
15595	020907	009	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020907s009, s011ltr.pdf"	2007-01-08 00:00:00	AP	0
15596	020907	011	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020907s009, s011ltr.pdf"	2007-01-08 00:00:00	AP	0
15597	021762	002	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020560s47s48,021575s10s11,021762s2s3ltr.pdf"	2007-01-08 00:00:00	AP	0
15598	021762	003	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020560s47s48,021575s10s11,021762s2s3ltr.pdf"	2007-01-08 00:00:00	AP	0
15599	021575	010	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020560s47s48,021575s10s11,021762s2s3ltr.pdf"	2007-01-08 00:00:00	AP	0
15600	021575	011	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020560s47s48,021575s10s11,021762s2s3ltr.pdf"	2007-01-08 00:00:00	AP	0
15601	020560	047	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020560s47s48,021575s10s11,021762s2s3ltr.pdf"	2007-01-08 00:00:00	AP	0
15602	020560	048	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020560s47s48,021575s10s11,021762s2s3ltr.pdf"	2007-01-08 00:00:00	AP	0
15603	020800	011	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020800s011ltr.pdf	2007-01-08 00:00:00	AP	0
15604	020387	040	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020387s040ltr.pdf	2007-01-08 00:00:00	AP	0
15605	050763	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/050763s000ltr.pdf	2007-01-08 00:00:00	AP	0
15606	076506	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/076506s000ltr.pdf	2007-01-08 00:00:00	AP	1
15607	077406	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/077406s000ltr.pdf	2007-01-08 00:00:00	AP	1
15608	021915	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021915s000ltr.pdf	2007-01-08 00:00:00	AP	1
15609	021500	007	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021896s001,021500s007ltr.pdf"	2007-01-08 00:00:00	AP	0
15610	021896	001	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021896s001,021500s007ltr.pdf"	2007-01-08 00:00:00	AP	0
15611	021773	002	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021773s002, s006ltr.pdf"	2007-01-08 00:00:00	AP	0
15612	021773	006	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021773s002, s006ltr.pdf"	2007-01-08 00:00:00	AP	0
15613	021503	007	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020778s025, 020779s046, 021503s007ltr.pdf"	2007-01-08 00:00:00	AP	0
15614	020779	046	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020778s025, 020779s046, 021503s007ltr.pdf"	2007-01-08 00:00:00	AP	0
15615	020778	025	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020778s025, 020779s046, 021503s007ltr.pdf"	2007-01-08 00:00:00	AP	0
15616	021902	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021902s000TOC.cfm	2007-01-08 00:00:00	AP	0
15617	020766	022	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020766s022lbl.pdf	2007-01-08 00:00:00	AP	0
15618	022001	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/022001lbl.pdf	2007-01-08 00:00:00	AP	0
15619	020907	009	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020907s009s011lbl.pdf	2007-01-08 00:00:00	AP	0
15620	020907	011	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020907s009s011lbl.pdf	2007-01-08 00:00:00	AP	0
15621	020560	047	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020560s47s48,021575s10s11,021762s2s3lbl.pdf"	2007-01-08 00:00:00	AP	0
15622	020560	048	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020560s47s48,021575s10s11,021762s2s3lbl.pdf"	2007-01-08 00:00:00	AP	0
15623	021575	010	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020560s47s48,021575s10s11,021762s2s3lbl.pdf"	2007-01-08 00:00:00	AP	0
15624	021575	011	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020560s47s48,021575s10s11,021762s2s3lbl.pdf"	2007-01-08 00:00:00	AP	0
15625	021762	002	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020560s47s48,021575s10s11,021762s2s3lbl.pdf"	2007-01-08 00:00:00	AP	0
15626	021762	003	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020560s47s48,021575s10s11,021762s2s3lbl.pdf"	2007-01-08 00:00:00	AP	0
15627	103772	5163	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/103772s5163ltr.pdf	2007-01-08 00:00:00	AP	0
15628	103948	5065	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/103948s5065ltr.pdf	2007-01-08 00:00:00	AP	0
15629	103979	5058	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/103979_S5058,S5065,S5066LTR.pdf"	2007-01-08 00:00:00	AP	0
15630	103979	5065	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/103979_S5058,S5065,S5066LTR.pdf"	2007-01-08 00:00:00	AP	0
15631	103979	5066	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/103979_S5058,S5065,S5066LTR.pdf"	2007-01-08 00:00:00	AP	0
15632	103979	5058	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/103979_S5058,S5065,S5066LBL.pdf"	2007-01-08 00:00:00	AP	0
15633	103979	5065	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/103979_S5058,S5065,S5066LBL.pdf"	2007-01-08 00:00:00	AP	0
15634	103979	5066	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/103979_S5058,S5065,S5066LBL.pdf"	2007-01-08 00:00:00	AP	0
15635	103772	5163	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/103772s5163lbl.pdf	2007-01-08 00:00:00	AP	0
15636	103948	5065	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/103948s5065lbl.pdf	2007-01-08 00:00:00	AP	0
15637	021630	001	Review		"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021266s005s006,021267s005s006,021630s001_VfendTOC.cfml"	2007-01-10 00:00:00	AP	0
15638	021267	005	Review		"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021266s005s006,021267s005s006,021630s001_VfendTOC.cfml"	2007-01-10 00:00:00	AP	0
15639	021267	006	Review		"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021266s005s006,021267s005s006,021630s001_VfendTOC.cfml"	2007-01-10 00:00:00	AP	0
15640	021266	005	Review		"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021266s005s006,021267s005s006,021630s001_VfendTOC.cfml"	2007-01-10 00:00:00	AP	0
15641	021266	006	Review		"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021266s005s006,021267s005s006,021630s001_VfendTOC.cfml"	2007-01-10 00:00:00	AP	0
15642	021287	001	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021287_S001_UROXATRALTOC.cfml	2007-01-10 00:00:00	AP	0
15643	021341	002	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/021341_S002_BEXTRATOC.cfml	2007-01-10 00:00:00	AP	0
15644	020766	022	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020766s022_ltr.pdf	2007-01-12 00:00:00	AP	0
15645	020911	015	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020911s015_LBL.pdf	2007-01-16 00:00:00	AP	0
15646	103949	5124	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/103949s5124LTR.pdf	2007-01-16 00:00:00	AP	0
15647	103949	5124	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/103949s5124LBL.pdf	2007-01-16 00:00:00	AP	0
15648	021110	038	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021083s030,021110s038lbl.pdf"	2007-01-16 00:00:00	AP	0
15649	021083	026	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021083s026,021110s035lbl.pdf"	2007-01-16 00:00:00	AP	0
15650	021083	030	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021083s030,021110s038lbl.pdf"	2007-01-16 00:00:00	AP	0
15651	021110	035	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021083s026,021110s035lbl.pdf"	2007-01-16 00:00:00	AP	0
15652	040415	003	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/040415s003lbl.pdf	2007-01-16 00:00:00	AP	0
15653	017362	104	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/017362s104lbl.pdf	2007-01-16 00:00:00	AP	0
15654	021492	008	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021492s008lbl.pdf	2007-01-16 00:00:00	AP	0
15655	020448	004	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020448s004lbl.pdf	2007-01-16 00:00:00	AP	0
15656	020579	020	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020579s020lbl.pdf	2007-01-16 00:00:00	AP	0
15657	020164	070	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020164s070lbl.pdf	2007-01-16 00:00:00	AP	0
15658	022013	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/022013lbl.pdf	2007-01-16 00:00:00	AP	0
15660	018878	024	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018878s024lbl.pdf	2007-01-16 00:00:00	AP	0
15661	020579	020	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020579s020ltr.pdf	2007-01-16 00:00:00	AP	0
15662	020448	004	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020448s004ltr.pdf	2007-01-16 00:00:00	AP	0
15663	020164	070	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020164s070ltr.pdf	2007-01-16 00:00:00	AP	0
15664	021492	008	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021492s008_ltr.pdf	2007-01-16 00:00:00	AP	0
15665	021083	026	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021083s026, 021110s035_ltr.pdf"	2007-01-16 00:00:00	AP	0
15666	021110	035	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021083s026, 021110s035_ltr.pdf"	2007-01-16 00:00:00	AP	0
15667	020785	032	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020785s032_ltr.pdf	2007-01-16 00:00:00	AP	0
15668	017362	104	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/017362s104_ltr.pdf	2007-01-16 00:00:00	AP	0
15669	017874	035	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/017874s035_ltr.pdf	2007-01-16 00:00:00	AP	0
15670	021457	003	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021457s003lbl.pdf	2007-01-17 00:00:00	AP	0
15671	021502	004	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021502s004_LBL.pdf	2007-01-17 00:00:00	AP	0
15672	021016	000	Other Important Information from FDA		http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm101549.htm	2007-01-17 00:00:00	AP	0
15673	020132	000	Other Important Information from FDA		http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm101549.htm	2007-01-17 00:00:00	AP	0
15674	020626	000	Other Important Information from FDA		http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm101549.htm	2007-01-17 00:00:00	AP	0
15675	020080	000	Other Important Information from FDA		http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm101549.htm	2007-01-17 00:00:00	AP	0
15676	020768	000	Other Important Information from FDA		http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm101549.htm	2007-01-17 00:00:00	AP	0
15677	021231	000	Other Important Information from FDA		http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm101549.htm	2007-01-17 00:00:00	AP	0
15678	021450	000	Other Important Information from FDA		http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm101549.htm	2007-01-17 00:00:00	AP	0
15680	078032	000	Other Important Information from FDA		http://www.fda.gov/Drugs/DrugSafety/PublicHealthAdvisories/ucm053342.htm	2007-01-18 00:00:00	TA	0
15681	021671	014	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021671s014_LBL.pdf	2007-01-18 00:00:00	AP	0
15682	050444	045	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/050444s045,050445s027lbl.pdf"	2007-01-18 00:00:00	AP	0
15683	050445	027	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/050444s045,050445s027lbl.pdf"	2007-01-18 00:00:00	AP	0
15684	022000	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/022000lbl.pdf	2007-01-18 00:00:00	AP	0
15685	020702	049	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020702s049lbl.pdf	2007-01-18 00:00:00	AP	0
15686	019764	030	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/019764s030lbl.pdf	2007-01-18 00:00:00	AP	0
15687	050444	045	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/050444s045, 050445s027ltr.pdf"	2007-01-18 00:00:00	AP	0
15688	050445	027	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/050444s045, 050445s027ltr.pdf"	2007-01-18 00:00:00	AP	0
15689	077284	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/077284lbl.pdf	2007-01-19 00:00:00	AP	1
15690	021669	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/21669s000TOC.cfm	2007-01-22 00:00:00	AP	0
15691	021842	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021842s000TOC.cfm	2007-01-22 00:00:00	AP	0
15692	021737	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021737s000TOC.cfm	2007-01-22 00:00:00	AP	0
15693	021695	001	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021695s001ltr.pdf	2007-01-23 00:00:00	AP	0
15694	021980	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021980s000lbl.pdf	2007-01-23 00:00:00	AP	0
15695	021527	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021527s000TOC.cfm	2007-01-23 00:00:00	AP	0
15696	021368	007	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021368s007lbl.pdf	2007-01-24 00:00:00	AP	0
15697	019645	016	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/019645s016lbl.pdf	2007-01-24 00:00:00	AP	0
15698	021481	011	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021481s011lbl.pdf	2007-01-24 00:00:00	AP	0
15699	016267	044	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/016267s044lbl.pdf	2007-01-24 00:00:00	AP	0
15700	020863	019	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020863s019lbl.pdf	2007-01-24 00:00:00	AP	0
15701	050649	020	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/050649S020_LBL.pdf	2007-01-25 00:00:00	AP	0
15702	020697	012	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020697s012lbl.pdf	2007-01-25 00:00:00	AP	0
