ApplNo	ApplType	SponsorApplicant	MostRecentLabelAvailableFlag	CurrentPatentFlag	ActionType	Chemical_Type	Ther_Potential	Orphan_Code
070783	N	PAR PHARM	False	False	AP			
070784	N	WATSON LABS	False	False	AP			
070785	N	WATSON LABS	False	False	AP			
070787	N	PIONEER PHARMS	False	False	AP			
070788	N	PIONEER PHARMS	False	False	AP			
070789	N	MYLAN	False	False	AP			
070790	N	MYLAN	False	False	AP			
070791	N	MYLAN	False	False	AP			
070792	N	MYLAN	False	False	AP			
070793	N	MYLAN	False	False	AP			
070795	N	TEVA	False	False	AP			
070797	N	SANDOZ	False	False	AP			
070799	N	LUITPOLD	False	False	AP			
070800	N	SOLOPAK	False	False	AP			
070801	N	SOLOPAK	False	False	AP			
070802	N	SMITH AND NEPHEW	False	False	AP			
070803	N	ABBOTT	False	False	AP			
070804	N	DEY	False	False	AP			
070805	N	DEY	False	False	AP			
070813	N	PIONEER PHARMS	False	False	AP			
070814	N	PUREPAC PHARM	False	False	AP			
070815	N	PUREPAC PHARM	False	False	AP			
070816	N	PUREPAC PHARM	False	False	AP			
070817	N	PUREPAC PHARM	False	False	AP			
070818	N	OHM LABS	False	False	AP			
070819	N	TEVA	False	False	AP			
070820	N	LUITPOLD	False	False	AP			
070821	N	QUAD PHARMS	False	False	AP			
070822	N	QUAD PHARMS	False	False	AP			
070825	N	SANDOZ	False	False	AP			
070826	N	LUITPOLD	False	False	AP			
070827	N	SANDOZ	False	False	AP			
070828	N	SANDOZ	False	False	AP			
070829	N	SANDOZ	False	False	AP			
070830	N	SANDOZ	False	False	AP			
070841	N	SMITH AND NEPHEW	False	False	AP			
070847	N	HOSPIRA	False	False	AP			
070848	N	TEVA	False	False	AP			
070849	N	HOSPIRA	False	False	AP			
070850	N	SANDOZ	False	False	AP			
070851	N	ACTAVIS ELIZABETH	False	False	AP			
070852	N	ACTAVIS ELIZABETH	False	False	AP			
070853	N	PUREPAC PHARM	False	False	AP			
070854	N	PUREPAC PHARM	False	False	AP			
070855	N	WATSON LABS	False	False	AP			
070856	N	WATSON LABS	False	False	AP			
070857	N	WATSON LABS	False	False	AP			
070858	N	WATSON LABS	False	False	AP			
070863	N	PARKE DAVIS	False	False	AP			
070864	N	SOLOPAK	False	False	AP			
070867	N	BRISTOL MYERS SQUIBB	False	False	AP			
070868	N	WOCKHARDT	False	False	AP			
070869	N	BARR	False	False	AP			
070870	N	BARR	False	False	AP			
070871	N	PARKE DAVIS	False	False	AP			
070872	N	PARKE DAVIS	False	False	AP			
070873	N	ABIC	False	False	AP			
070881	N	AM THERAP	False	False	AP			
070882	N	AM THERAP	False	False	AP			
070883	N	AM THERAP	False	False	AP			
070885	N	ACTAVIS MID ATLANTIC	False	False	AP			
070886	N	SANDOZ	False	False	AP			
070887	N	SANDOZ	False	False	AP			
070888	N	HOSPIRA	False	False	AP			
070889	N	SANDOZ	False	False	AP			
070890	N	SANDOZ	False	False	AP			
070891	N	LUITPOLD	False	False	AP			
070892	N	NORBROOK	False	False	AP			
070894	N	DURAMED PHARMS BARR	False	False	AP			
070895	N	DURAMED PHARMS BARR	False	False	AP			
070896	N	DURAMED PHARMS BARR	False	False	AP			
070899	N	MUTUAL PHARM	False	False	AP			
070900	N	MUTUAL PHARM	False	False	AP			
070903	N	FERNDALE LABS	False	False	AP			
070904	N	FERNDALE LABS	False	False	AP			
070905	N	FERNDALE LABS	False	False	AP			
070906	N	HALSEY	False	False	AP			
070908	N	MUTUAL PHARM	False	False	AP			
070910	N	ACTAVIS ELIZABETH	False	False	AP			
070911	N	WATSON LABS	False	False	AP			
070912	N	WATSON LABS	False	False	AP			
070914	N	HOSPIRA	False	False	AP			
070915	N	HOSPIRA	False	False	AP			
070916	N	HOSPIRA	False	False	AP			
070917	N	ABBOTT	False	False	AP			
070918	N	HOSPIRA	False	False	AP			
070920	N	MYLAN	False	False	AP			
070921	N	QUANTUM PHARMICS	False	False	AP			
070923	N	MUTUAL PHARM	False	False	AP			
070924	N	MUTUAL PHARM	False	False	AP			
070925	N	MUTUAL PHARM	False	False	AP			
070926	N	SUPERPHARM	False	False	AP			
070928	N	ROXANE	False	False	AP			
070929	N	WATSON LABS	False	False	AP			
070930	N	WATSON LABS	False	False	AP			
070931	N	QUANTUM PHARMICS	False	False	AP			
070932	N	QUANTUM PHARMICS	False	False	AP			
070935	N	IVAX SUB TEVA PHARMS	False	False	AP			
070936	N	IVAX SUB TEVA PHARMS	False	False	AP			
070937	N	IVAX SUB TEVA PHARMS	False	False	AP			
070938	N	IVAX SUB TEVA PHARMS	False	False	AP			
070939	N	IVAX SUB TEVA PHARMS	False	False	AP			
070940	N	SUPERPHARM	False	False	AP			
070941	N	SUPERPHARM	False	False	AP			
070942	N	QUANTUM PHARMICS	False	False	AP			
070943	N	IVAX SUB TEVA PHARMS	False	False	AP			
070944	N	IVAX SUB TEVA PHARMS	False	False	AP			
070945	N	IVAX SUB TEVA PHARMS	False	False	AP			
070946	N	MYLAN	False	False	AP			
070947	N	MYLAN	False	False	AP			
070949	N	MORTON GROVE	False	False	AP			
070950	N	SUPERPHARM	False	False	AP			
070951	N	SUPERPHARM	False	False	AP			
070952	N	WATSON LABS	False	False	AP			
070953	N	WATSON LABS	False	False	AP			
070954	N	WATSON LABS	False	False	AP			
070955	N	WATSON LABS	False	False	AP			
070956	N	HALSEY	False	False	AP			
070958	N	WATSON LABS	False	False	AP			
070959	N	WATSON LABS	False	False	AP			
070960	N	WATSON LABS	False	False	AP			
070962	N	ABRAXIS PHARM	False	False	AP			
070963	N	WATSON LABS	False	False	AP			
070964	N	WATSON LABS	False	False	AP			
070965	N	WATSON LABS	False	False	AP			
070966	N	APP PHARMS	False	False	AP			
070967	N	APP PHARMS	False	False	AP			
070968	N	APP PHARMS	False	False	AP			
070969	N	ALPHARMA US PHARMS	False	False	AP			
070972	N	QUANTUM PHARMICS	False	False	AP			
070973	N	QUANTUM PHARMICS	False	False	AP			
070974	N	ACTAVIS ELIZABETH	False	False	AP			
070975	N	ACTAVIS ELIZABETH	False	False	AP			
070976	N	ACTAVIS ELIZABETH	False	False	AP			
070979	N	ROXANE	False	False	AP			
070980	N	NESHER PHARMS	False	False	AP			
070981	N	WATSON LABS	False	False	AP			
070982	N	WATSON LABS	False	False	AP			
070983	N	WATSON LABS	False	False	AP			
070984	N	WATSON LABS	False	False	AP			
070985	N	MERRO PHARM	False	False	AP			
070986	N	PAR PHARM	False	False	AP			
070987	N	HALSEY	False	False	AP			
070990	N	ABRAXIS PHARM	False	False	AP			
070992	N	ABRAXIS PHARM	False	False	AP			
070993	N	ABRAXIS PHARM	False	False	AP			
070994	N	WATSON LABS	False	False	AP			
070995	N	WATSON LABS	False	False	AP			
070996	N	HALSEY	False	False	AP			
070998	N	FUTURE PAK	False	False	AP			
070999	N	FUTURE PAK	False	False	AP			
071000	N	SOLVAY	False	False	AP			
071001	N	BAYER	False	False	AP			
071002	N	BAYER	False	False	AP			
071006	N	DURAMED PHARMS BARR	False	False	AP			
071007	N	USL PHARMA	False	False	AP			
071008	N	USL PHARMA	False	False	AP			
071009	N	DURAMED PHARMS BARR	False	False	AP			
071010	N	ROXANE	False	False	AP			
071011	N	ROXANE	False	False	AP			
071012	N	ACTAVIS MID ATLANTIC	False	False	AP			
071013	N	USL PHARMA	False	False	AP			
071014	N	USL PHARMA	False	False	AP			
071015	N	TEVA	False	False	AP			
071016	N	MUTUAL PHARM	False	False	AP			
071017	N	MUTUAL PHARM	False	False	AP			
071018	N	ASTRAZENECA	False	False	AP			
071019	N	ACTAVIS ELIZABETH	False	False	AP			
071022	N	QUAD PHARMS	False	False	AP			
071023	N	QUAD PHARMS	False	False	AP			
071024	N	QUAD PHARMS	False	False	AP			
071026	N	MUTUAL PHARM	False	False	AP			
071027	N	HALSEY	False	False	AP			
071028	N	HALSEY	False	False	AP			
071029	N	HALSEY	False	False	AP			
071030	N	HALSEY	False	False	AP			
071038	N	WARNER CHILCOTT	False	False	AP			
071039	N	WARNER CHILCOTT	False	False	AP			
071041	N	WATSON LABS	False	False	AP			
071042	N	WATSON LABS	False	False	AP			
071043	N	WATSON LABS	False	False	AP			
071044	N	WATSON LABS	False	False	AP			
071050	N	APP PHARMS	False	False	AP			
071051	N	APP PHARMS	False	False	AP			
071052	N	APP PHARMS	False	False	AP			
071053	N	APP PHARMS	False	False	AP			
071054	N	ALRA	False	False	AP			
071055	N	QUAD PHARMS	False	False	AP			
071056	N	QUAD PHARMS	False	False	AP			
071057	N	ALRA	False	False	AP			
071058	N	ALRA	False	False	AP			
071059	N	ALRA	False	False	AP			
071060	N	SANDOZ	False	False	AP			
071061	N	SANDOZ	False	False	AP			
071062	N	SANDOZ	False	False	AP			
071063	N	SANDOZ	False	False	AP			
071064	N	SANDOZ	False	False	AP			
071065	N	LEDERLE	False	False	AP			
071067	N	TEVA	False	False	AP			
071068	N	WATSON LABS	False	False	AP			
071069	N	WATSON LABS	False	False	AP			
071071	N	PUREPAC PHARM	False	False	AP			
071072	N	PUREPAC PHARM	False	False	AP			
071073	N	PUREPAC PHARM	False	False	AP			
071074	N	PUREPAC PHARM	False	False	AP			
071075	N	PUREPAC PHARM	False	False	AP			
071076	N	PUREPAC PHARM	False	False	AP			
071077	N	MUTUAL PHARM	False	False	AP			
071078	N	MUTUAL PHARM	False	False	AP			
071079	N	MUTUAL PHARM	False	False	AP			
071081	N	MYLAN	False	False	AP			
071082	N	QUAD PHARMS	False	False	AP			
071083	N	BRISTOL MYERS SQUIBB	False	False	AP			
071084	N	BRISTOL MYERS SQUIBB	False	False	AP			
071085	N	ALPHARMA US PHARMS	False	False	AP			
071086	N	WATSON LABS	False	False	AP			
071087	N	WATSON LABS	False	False	AP			
071088	N	WATSON LABS	False	False	AP			
071093	N	MYLAN	False	False	AP			
071094	N	QUAD PHARMS	False	False	AP			
071095	N	QUAD PHARMS	False	False	AP			
071098	N	WATSON LABS	False	False	AP			
071099	N	COPLEY PHARM	False	False	AP			
071101	N	DURAMED PHARMS BARR	False	False	AP			
071102	N	DURAMED PHARMS BARR	False	False	AP			
071103	N	DURAMED PHARMS BARR	False	False	AP			
071104	N	XANODYNE PHARM	False	False	AP			
071105	N	TEVA	False	False	AP			
071106	N	TEVA	False	False	AP			
071107	N	WEST WARD	False	False	AP			
071108	N	WEST WARD	False	False	AP			
071110	N	WATSON LABS	False	False	AP			
071111	N	BARR	False	False	AP			
071112	N	WATSON LABS	False	False	AP			
071113	N	WATSON LABS	False	False	AP			
071117	N	WATSON LABS	False	False	AP			
071118	N	WATSON LABS	False	False	AP			
071122	N	PUREPAC PHARM	False	False	AP			
071123	N	PUREPAC PHARM	False	False	AP			
071124	N	PUREPAC PHARM	False	False	AP			
071125	N	PUREPAC PHARM	False	False	AP			
071126	N	DURAMED PHARMS BARR	False	False	AP			
071127	N	DURAMED PHARMS BARR	False	False	AP			
071128	N	ROXANE	False	False	AP			
071129	N	ROXANE	False	False	AP			
071130	N	ROXANE	False	False	AP			
071131	N	ROXANE	False	False	AP			
071132	N	ROXANE	False	False	AP			
071133	N	ROXANE	False	False	AP			
071134	N	WATSON LABS	False	False	AP			
071135	N	WATSON LABS	False	False	AP			
071136	N	WATSON LABS	False	False	AP			
071139	N	AM THERAP	False	False	AP			
071140	N	AM THERAP	False	False	AP			
071141	N	ACTAVIS ELIZABETH	False	False	AP			
071142	N	PAR PHARM	False	False	AP			
071143	N	TARO	False	False	AP			
071144	N	IVAX SUB TEVA PHARMS	False	False	AP			
071145	N	IVAX SUB TEVA PHARMS	False	False	AP			
071146	N	IVAX SUB TEVA PHARMS	False	False	AP			
071148	N	PLIVA	False	False	AP			
071149	N	PLIVA	False	False	AP			
071151	N	ASTRAZENECA	False	False	AP			
071152	N	ASTRAZENECA	False	False	AP			
071153	N	ASTRAZENECA	False	False	AP			
071154	N	IVAX SUB TEVA PHARMS	False	False	AP			
071156	N	MUTUAL PHARM	False	False	AP			
071157	N	MUTUAL PHARM	False	False	AP			
071159	N	SANOFI AVENTIS US	False	False	AP			
071163	N	OHM	False	False	AP			
071165	N	HOSPIRA	False	False	AP			
071166	N	HOSPIRA	False	False	AP			
071167	N	HOSPIRA	False	False	AP			
071168	N	HOSPIRA	False	False	AP			
071169	N	HOSPIRA	False	False	AP			
071170	N	HOSPIRA	False	False	AP			
071171	N	HOSPIRA	False	False	AP			
071172	N	MUTUAL PHARM	False	False	AP			
071173	N	MUTUAL PHARM	False	False	AP			
071174	N	MUTUAL PHARM	False	False	AP			
071175	N	MUTUAL PHARM	False	False	AP			
071177	N	MUTUAL PHARM	False	False	AP			
071178	N	PAR PHARM	False	False	AP			
071179	N	PAR PHARM	False	False	AP			
071181	N	QUAD PHARMS	False	False	AP			
071183	N	WATSON LABS	False	False	AP			
071184	N	TEVA	False	False	AP			
071187	N	ABRAXIS PHARM	False	False	AP			
071188	N	ABRAXIS PHARM	False	False	AP			
071189	N	ABRAXIS PHARM	False	False	AP			
071190	N	INTERPHARM	False	False	AP			
071191	N	INTERPHARM	False	False	AP			
071192	N	LUITPOLD	False	False	AP			
071193	N	SANDOZ	False	False	AP			
071194	N	SANDOZ	False	False	AP			
071195	N	SANDOZ	False	False	AP			
071196	N	APOTEX INC	False	False	AP			
071198	N	BARR	False	False	AP			
071199	N	BARR	False	False	AP			
071200	N	NESHER PHARMS	False	False	AP			
071202	N	APP PHARMS	False	False	AP			
071203	N	ABRAXIS PHARM	False	False	AP			
071205	N	WATSON LABS	False	False	AP			
071206	N	SANDOZ	False	False	AP			
071207	N	SANDOZ	False	False	AP			
071208	N	SANDOZ	False	False	AP			
071209	N	SANDOZ	False	False	AP			
071210	N	SANDOZ	False	False	AP			
071211	N	SANDOZ	False	False	AP			
071212	N	MUTUAL PHARM	False	False	AP			
071213	N	INTERPHARM	False	False	AP			
071214	N	OHM LABS	False	False	AP			
071215	N	MCNEIL	False	False	AP			
071216	N	DURAMED PHARMS BARR	False	False	AP			
071217	N	DURAMED PHARMS BARR	False	False	AP			
071218	N	DURAMED PHARMS BARR	False	False	AP			
071219	N	DURAMED PHARMS BARR	False	False	AP			
071220	N	DURAMED PHARMS BARR	False	False	AP			
071221	N	DURAMED PHARMS BARR	False	False	AP			
071222	N	QUAD PHARMS	False	False	AP			
071223	N	QUAD PHARMS	False	False	AP			
071229	N	VINTAGE PHARMS	False	False	AP			
071230	N	VINTAGE PHARMS	False	False	AP			
071231	N	VINTAGE PHARMS	False	False	AP			
071232	N	VINTAGE PHARMS	False	False	AP			
071233	N	VINTAGE	False	False	AP			
071234	N	VINTAGE	False	False	AP			
071235	N	VINTAGE	False	False	AP			
071236	N	VINTAGE	False	False	AP			
071237	N	VINTAGE	False	False	AP			
071238	N	WATSON LABS	False	False	AP			
071239	N	WATSON LABS	False	False	AP			
071242	N	USL PHARMA	False	False	AP			
071243	N	USL PHARMA	False	False	AP			
071244	N	USL PHARMA	False	False	AP			
071245	N	SUPERPHARM	False	False	AP			
071246	N	SUPERPHARM	False	False	AP			
071247	N	SUPERPHARM	False	False	AP			
071248	N	QUAD PHARMS	False	False	AP			
071249	N	QUAD PHARMS	False	False	AP			
071250	N	WATSON LABS	False	False	AP			
071251	N	APOTEX INC	False	False	AP			
071252	N	INTERPHARM	False	False	AP			
071253	N	INTERPHARM	False	False	AP			
071254	N	INTERPHARM	False	False	AP			
071255	N	QUANTUM PHARMICS	False	False	AP			
071256	N	QUANTUM PHARMICS	False	False	AP			
071257	N	QUANTUM PHARMICS	False	False	AP			
071258	N	APOTEX	False	False	AP			
071259	N	TEVA	False	False	AP			
071260	N	USL PHARMA	False	False	AP			
071261	N	USL PHARMA	False	False	AP			
071264	N	ABBOTT	False	False	AP			
071265	N	CONTRACT PHARMACAL	False	False	AP			
071266	N	LEINER	False	False	AP			
071267	N	CONTRACT PHARMACAL	False	False	AP			
071268	N	CONTRACT PHARMACAL	False	False	AP			
071269	N	QUANTUM PHARMICS	False	False	AP			
071270	N	INTERPHARM	False	False	AP			
071271	N	INTERPHARM	False	False	AP			
071272	N	BAXTER HLTHCARE	False	False	AP			
071273	N	BAXTER HLTHCARE	False	False	AP			
071274	N	BAXTER HLTHCARE	False	False	AP			
071275	N	ASTRAZENECA	False	False	AP			
071278	N	E Z EM	False	False	AP			
071279	N	LUITPOLD	False	False	AP			
071283	N	USL PHARMA	False	False	AP			
071284	N	USL PHARMA	False	False	AP			
071285	N	USL PHARMA	False	False	AP			
071287	N	BAXTER HLTHCARE	False	False	AP			
071288	N	PAR PHARM	False	False	AP			
071291	N	HOSPIRA	False	False	AP			
071292	N	PERRIGO	False	False	AP			
071293	N	SANDOZ	False	False	AP			
071294	N	SANDOZ	False	False	AP			
071295	N	SOLVAY	False	False	AP			
071296	N	MYLAN	False	False	AP			
071297	N	MYLAN	False	False	AP			
071298	N	ABRAXIS PHARM	False	False	AP			
071299	N	INTERPHARM	False	False	AP			
071300	N	INTERPHARM	False	False	AP			
071307	N	IVAX SUB TEVA PHARMS	False	False	AP			
071308	N	BAXTER HLTHCARE	False	False	AP			
071309	N	BAXTER HLTHCARE	False	False	AP			
071310	N	BAXTER HLTHCARE	False	False	AP			
071311	N	BRISTOL MYERS SQUIBB	False	False	AP			
071315	N	TEVA	False	False	AP			
071319	N	SUPERPHARM	False	False	AP			
071320	N	DYNAPHARM	False	False	AP			
071321	N	IVAX SUB TEVA PHARMS	False	False	AP			
071322	N	IVAX SUB TEVA PHARMS	False	False	AP			
071325	N	MYLAN	False	False	AP			
071326	N	WATSON LABS	False	False	AP			
071327	N	DURAMED PHARMS BARR	False	False	AP			
071328	N	PAR PHARM	False	False	AP			
071331	N	ALRA	False	False	AP			
071333	N	AMNEAL PHARMS NY	False	False	AP			
071334	N	AMNEAL PHARMS NY	False	False	AP			
071335	N	AMNEAL PHARMS NY	False	False	AP			
071338	N	WATSON LABS	False	False	AP			
071339	N	WATSON LABS	False	False	AP			
071340	N	ACTAVIS MID ATLANTIC	False	False	AP			
071341	N	QUAD PHARMS	False	False	AP			
071342	N	TEVA	False	False	AP			
071343	N	TEVA	False	False	AP			
071344	N	WATSON LABS	False	False	AP			
071345	N	WATSON LABS	False	False	AP			
071355	N	USL PHARMA	False	False	AP			
071357	N	MUTUAL PHARM	False	False	AP			
071358	N	MUTUAL PHARM	False	False	AP			
071359	N	MUTUAL PHARM	False	False	AP			
071362	N	AM THERAP	False	False	AP			
071363	N	AM THERAP	False	False	AP			
071364	N	HOSPIRA	False	False	AP			
071365	N	HOSPIRA	False	False	AP			
071366	N	WATSON LABS	False	False	AP			
071367	N	WATSON LABS	False	False	AP			
071368	N	INTERPHARM	False	False	AP			
071369	N	INTERPHARM	False	False	AP			
071370	N	INTERPHARM	False	False	AP			
071371	N	INTERPHARM	False	False	AP			
071374	N	WATSON LABS	False	False	AP			
071375	N	WATSON LABS	False	False	AP			
071376	N	WATSON LABS	False	False	AP			
071379	N	WATSON LABS	False	False	AP			
071380	N	QUANTUM PHARMICS	False	False	AP			
071381	N	QUANTUM PHARMICS	False	False	AP			
071382	N	WATSON LABS	False	False	AP			
071383	N	TARO	False	False	AP			
071388	N	ROXANE	False	False	AP			
071402	N	ANI PHARMS	False	False	AP			
071403	N	ACTAVIS ELIZABETH	False	False	AP			
071404	N	ACTAVIS ELIZABETH	False	False	AP			
071405	N	MYLAN	False	False	AP			
071406	N	MYLAN	False	False	AP			
071412	N	ROXANE	False	False	AP			
071413	N	APP PHARMS	False	False	AP			
071415	N	ROXANE	False	False	AP			
071419	N	SOAPCO	False	False	AP			
071422	N	PAR PHARM	False	False	AP			
071423	N	SANDOZ	False	False	AP			
071424	N	SANDOZ	False	False	AP			
071425	N	GALDERMA LABS LP	False	False	AP			
071426	N	TEVA PARENTERAL	False	False	AP			
071427	N	SANDOZ	False	False	AP			
071428	N	SANDOZ	False	False	AP			
071429	N	AM THERAP	False	False	AP			
071430	N	AM THERAP	False	False	AP			
071431	N	AM THERAP	False	False	AP			
071434	N	HALSEY	False	False	AP			
071435	N	HALSEY	False	False	AP			
071436	N	HALSEY	False	False	AP			
071437	N	PAR PHARM	False	False	AP			
071438	N	HOSPIRA	False	False	AP			
071439	N	BAXTER HLTHCARE	False	False	AP			
071442	N	MYLAN	False	False	AP			
071443	N	MYLAN	False	False	AP			
071446	N	WATSON LABS	False	False	AP			
071447	N	WATSON LABS	False	False	AP			
071448	N	MUTUAL PHARM	False	False	AP			
071449	N	MUTUAL PHARM	False	False	AP			
071450	N	MUTUAL PHARM	False	False	AP			
071455	N	KV PHARM	False	False	AP			
071456	N	NOVEL LABS INC	False	False	AP			
071457	N	NOVEL LABS INC	False	False	AP			
071458	N	IVAX SUB TEVA PHARMS	False	False	AP			
071459	N	IVAX SUB TEVA PHARMS	False	False	AP			
071460	N	IVAX SUB TEVA PHARMS	False	False	AP			
071461	N	IVAX SUB TEVA PHARMS	False	False	AP			
071462	N	MUTUAL PHARM	False	False	AP			
071467	N	TEVA	False	False	AP			
071468	N	WATSON LABS	False	False	AP			
071469	N	WATSON LABS	False	False	AP			
071471	N	BEDFORD	False	False	AP			
071472	N	BEDFORD	False	False	AP			
071476	N	TEVA	False	False	AP			
071477	N	TEVA	False	False	AP			
071478	N	PERRIGO NEW YORK	False	False	AP			
071479	N	PLIVA	False	False	AP			
071480	N	WATSON LABS	False	False	AP			
071481	N	WATSON LABS	False	False	AP			
071482	N	MYLAN	False	False	AP			
071483	N	MYLAN	False	False	AP			
071484	N	HOSPIRA	False	False	AP			
071485	N	WATSON LABS	False	False	AP			
071486	N	WATSON LABS	False	False	AP			
071487	N	SANDOZ	False	False	AP			
071489	N	MUTUAL PHARM	False	False	AP			
071492	N	LUITPOLD	False	False	AP			
071494	N	WATSON LABS	False	False	AP			
071495	N	CLONMEL HLTHCARE	False	False	AP			
071496	N	CLONMEL HLTHCARE	False	False	AP			
071498	N	WATSON LABS	False	False	AP			
071500	N	TARO	False	False	AP			
071501	N	WATSON LABS	False	False	AP			
071502	N	MUTUAL PHARM	False	False	AP			
071508	N	PARKE DAVIS	False	False	AP			
071509	N	MYLAN	False	False	AP			
071510	N	MYLAN	False	False	AP			
071511	N	MYLAN	False	False	AP			
071514	N	ALVOGEN	False	False	AP			
071515	N	SUPERPHARM	False	False	AP			
071516	N	SUPERPHARM	False	False	AP			
071517	N	SUPERPHARM	False	False	AP			
071518	N	SUPERPHARM	False	False	AP			
071519	N	ABRAXIS PHARM	False	False	AP			
071521	N	MUTUAL PHARM	False	False	AP			
071522	N	QUANTUM PHARMICS	False	False	AP			
071523	N	PLIVA	False	False	AP			
071524	N	PLIVA	False	False	AP			
071525	N	PLIVA	False	False	AP			
071529	N	SANDOZ	False	False	AP			
071530	N	SANDOZ	False	False	AP			
071534	N	QUANTUM PHARMICS	False	False	AP			
071535	N	ACTAVIS MID ATLANTIC	False	False	AP			
071536	N	MUTUAL PHARM	False	False	AP			
071537	N	USL PHARMA	False	False	AP			
071539	N	WATSON LABS	False	False	AP			
071540	N	WATSON LABS	False	False	AP			
071541	N	LPI	False	False	AP			
071542	N	LPI	False	False	AP			
071545	N	ORTHO MCNEIL PHARM	False	False	AP			
071546	N	ORTHO MCNEIL PHARM	False	False	AP			
071547	N	WATSON LABS	False	False	AP			
071548	N	ACTAVIS MID ATLANTIC	False	False	AP			
071549	N	QUANTUM PHARMICS	False	False	AP			
071550	N	QUANTUM PHARMICS	False	False	AP			
071551	N	PUREPAC PHARM	False	False	AP			
071552	N	IVAX SUB TEVA PHARMS	False	False	AP			
071553	N	IVAX SUB TEVA PHARMS	False	False	AP			
071554	N	TEVA PHARMS	False	False	AP			
071555	N	ABBOTT	False	False	AP			
071556	N	WATSON LABS	False	False	AP			
071558	N	WATSON LABS	False	False	AP			
071559	N	HOSPIRA	False	False	AP			
071560	N	HOSPIRA	False	False	AP			
071561	N	HOSPIRA	False	False	AP			
071562	N	SANDOZ	False	False	AP			
071563	N	QUAD PHARMS	False	False	AP			
071569	N	AM THERAP	False	False	AP			
